"string","D","length"
"0101110111010101010",1.7398203394405e-12,19
"01011101110101111",1.7398203394405e-12,17
"0101110111011000",1.7398203394405e-12,16
"010111011101101010",1.7398203394405e-12,18
"010111011101101100",1.7398203394405e-12,18
"010111011101101101",1.7398203394405e-12,18
"01011101110110110",1.7398203394405e-12,17
"010111011101101110",1.7398203394405e-12,18
"01011101110111010110110101",1.7398203394405e-12,26
"0101110111011101110101",1.7398203394405e-12,22
"0101110111011101110110",1.7398203394405e-12,22
"010111011101110111011101110111011101110111",1.7398203394405e-12,42
"010111011101110111011101110111011101110",1.7398203394405e-12,39
"01011101110111011101110111",1.7398203394405e-12,26
"010111011101110111011101",1.7398203394405e-12,24
"0101110111011101110",1.7398203394405e-12,19
"0101110111011101111101",1.7398203394405e-12,22
"01011101110111100",1.7398203394405e-12,17
"01011101110111101",1.7398203394405e-12,17
"0101110111011110",1.7398203394405e-12,16
"0101110111100111",1.7398203394405e-12,16
"010111011110011",1.7398203394405e-12,15
"01011101111010101",1.7398203394405e-12,17
"01011101111010110",1.7398203394405e-12,17
"0101110111101100",1.7398203394405e-12,16
"0101110111101111011110",1.7398203394405e-12,22
"01011101111100100",1.7398203394405e-12,17
"010111011111001011010101",1.7398203394405e-12,24
"010111011111001011110101",1.7398203394405e-12,24
"0101110111110111011",1.7398203394405e-12,19
"0101110111111000",1.7398203394405e-12,16
"01011101111110101",1.7398203394405e-12,17
"0101110111111010",1.7398203394405e-12,16
"0101110111111011",1.7398203394405e-12,16
"010111011111110000",1.7398203394405e-12,18
"010111011111111000",1.7398203394405e-12,18
"01011101111111100",1.7398203394405e-12,17
"0101110111111111101111",1.7398203394405e-12,22
"010111011111111111111",1.7398203394405e-12,21
"01011110000000000",1.7398203394405e-12,17
"010111100000010",1.7398203394405e-12,15
"010111100001000",1.7398203394405e-12,15
"010111100001110011",1.7398203394405e-12,18
"01011110001000011000",1.7398203394405e-12,20
"010111100010000",1.7398203394405e-12,15
"010111100010010000000000000000000",1.7398203394405e-12,33
"01011110001011",1.7398203394405e-12,14
"0101111000110001000000",1.7398203394405e-12,22
"010111100011000",1.7398203394405e-12,15
"01011110001110",1.7398203394405e-12,14
"010111100100000000",1.7398203394405e-12,18
"01011110010000100",1.7398203394405e-12,17
"01011110010101010",1.7398203394405e-12,17
"010111100101011",1.7398203394405e-12,15
"0101111001011010",1.7398203394405e-12,16
"01011110010111",1.7398203394405e-12,14
"010111100110000",1.7398203394405e-12,15
"0101111001101101101",1.7398203394405e-12,19
"01011110011011",1.7398203394405e-12,14
"0101111001101",1.7398203394405e-12,13
"010111100111000",1.7398203394405e-12,15
"01011110011100110010010010011000",1.7398203394405e-12,32
"01011110011101",1.7398203394405e-12,14
"01011110011110",1.7398203394405e-12,14
"0101111010000000000",1.7398203394405e-12,19
"01011110100000000",1.7398203394405e-12,17
"0101111010000100000100",1.7398203394405e-12,22
"0101111010000101111",1.7398203394405e-12,19
"0101111010001000000",1.7398203394405e-12,19
"01011110100010001",1.7398203394405e-12,17
"0101111010001000",1.7398203394405e-12,16
"01011110100010100",1.7398203394405e-12,17
"01011110100010",1.7398203394405e-12,14
"01011110100011",1.7398203394405e-12,14
"01011110100100000000",1.7398203394405e-12,20
"010111101001000",1.7398203394405e-12,15
"01011110100101011010",1.7398203394405e-12,20
"010111101001110011",1.7398203394405e-12,18
"0101111010011100",1.7398203394405e-12,16
"010111101001110111",1.7398203394405e-12,18
"01011110100111100111111",1.7398203394405e-12,23
"01011110100111100111",1.7398203394405e-12,20
"010111101010000000",1.7398203394405e-12,18
"010111101010000001000",1.7398203394405e-12,21
"0101111010100101111",1.7398203394405e-12,19
"01011110101001100",1.7398203394405e-12,17
"010111101010100",1.7398203394405e-12,15
"0101111010101010111111",1.7398203394405e-12,22
"0101111010101011111111",1.7398203394405e-12,22
"010111101010111",1.7398203394405e-12,15
"0101111010110010010",1.7398203394405e-12,19
"0101111010110010111111",1.7398203394405e-12,22
"010111101011001",1.7398203394405e-12,15
"010111101011010100",1.7398203394405e-12,18
"01011110101101011010",1.7398203394405e-12,20
"0101111010110110111111",1.7398203394405e-12,22
"0101111010110110",1.7398203394405e-12,16
"010111101011011",1.7398203394405e-12,15
"01011110101110",1.7398203394405e-12,14
"0101111010111111110",1.7398203394405e-12,19
"0101111010111111111",1.7398203394405e-12,19
"010111101011111",1.7398203394405e-12,15
"010111101100000001",1.7398203394405e-12,18
"010111101100010000101100",1.7398203394405e-12,24
"01011110110001",1.7398203394405e-12,14
"0101111011001000",1.7398203394405e-12,16
"0101111011001001001",1.7398203394405e-12,19
"01011110110010110",1.7398203394405e-12,17
"01011110110010111",1.7398203394405e-12,17
"01011110110010",1.7398203394405e-12,14
"010111101100110",1.7398203394405e-12,15
"01011110110100000000",1.7398203394405e-12,20
"01011110110101010",1.7398203394405e-12,17
"01011110110101100",1.7398203394405e-12,17
"01011110110101101",1.7398203394405e-12,17
"010111101101011",1.7398203394405e-12,15
"0101111011011000",1.7398203394405e-12,16
"010111101101101101",1.7398203394405e-12,18
"0101111011011011",1.7398203394405e-12,16
"010111101101101",1.7398203394405e-12,15
"010111101101110",1.7398203394405e-12,15
"010111101110000000",1.7398203394405e-12,18
"010111101110000001000",1.7398203394405e-12,21
"010111101110010000101100",1.7398203394405e-12,24
"0101111011100111",1.7398203394405e-12,16
"010111101110100",1.7398203394405e-12,15
"010111101110110111",1.7398203394405e-12,18
"010111101110110",1.7398203394405e-12,15
"01011110111011101",1.7398203394405e-12,17
"0101111011101111",1.7398203394405e-12,16
"010111101111000",1.7398203394405e-12,15
"01011110111101100",1.7398203394405e-12,17
"0101111011110111101",1.7398203394405e-12,19
"0101111011111000000100",1.7398203394405e-12,22
"010111101111100",1.7398203394405e-12,15
"010111101111101101",1.7398203394405e-12,18
"01011110111110111111101",1.7398203394405e-12,23
"010111101111101",1.7398203394405e-12,15
"0101111011111100000100",1.7398203394405e-12,22
"01011110111111011111",1.7398203394405e-12,20
"0101111100001000000",1.7398203394405e-12,19
"01011111000010001",1.7398203394405e-12,17
"010111110000111111",1.7398203394405e-12,18
"01011111000011",1.7398203394405e-12,14
"01011111000100010",1.7398203394405e-12,17
"010111110001000",1.7398203394405e-12,15
"010111110001100",1.7398203394405e-12,15
"01011111001000000001010",1.7398203394405e-12,23
"010111110010000",1.7398203394405e-12,15
"010111110010001",1.7398203394405e-12,15
"01011111001100100010",1.7398203394405e-12,20
"0101111100110010",1.7398203394405e-12,16
"010111110011001101",1.7398203394405e-12,18
"01011111001101",1.7398203394405e-12,14
"010111110011100110010",1.7398203394405e-12,21
"01011111001111100",1.7398203394405e-12,17
"0101111100111110",1.7398203394405e-12,16
"010111110100000000",1.7398203394405e-12,18
"01011111010000001000",1.7398203394405e-12,20
"0101111101000000",1.7398203394405e-12,16
"010111110100000",1.7398203394405e-12,15
"01011111010000100",1.7398203394405e-12,17
"0101111101001000000",1.7398203394405e-12,19
"01011111010010001",1.7398203394405e-12,17
"0101111101001000",1.7398203394405e-12,16
"01011111010010010",1.7398203394405e-12,17
"010111110100100",1.7398203394405e-12,15
"010111110100101",1.7398203394405e-12,15
"01011111010010",1.7398203394405e-12,14
"0101111101001",1.7398203394405e-12,13
"0101111101010000",1.7398203394405e-12,16
"01011111010100010",1.7398203394405e-12,17
"010111110101001",1.7398203394405e-12,15
"01011111010100",1.7398203394405e-12,14
"01011111010101010",1.7398203394405e-12,17
"0101111101011000",1.7398203394405e-12,16
"010111110101100",1.7398203394405e-12,15
"01011111010110110",1.7398203394405e-12,17
"01011111010111011",1.7398203394405e-12,17
"0101111101011111001",1.7398203394405e-12,19
"0101111101011111011",1.7398203394405e-12,19
"01011111010111110",1.7398203394405e-12,17
"0101111101011111",1.7398203394405e-12,16
"010111110110000000",1.7398203394405e-12,18
"0101111101100000",1.7398203394405e-12,16
"01011111011000100",1.7398203394405e-12,17
"01011111011000",1.7398203394405e-12,14
"010111110110101000000000",1.7398203394405e-12,24
"0101111101101101101",1.7398203394405e-12,19
"010111110110111000000000",1.7398203394405e-12,24
"01011111011011111",1.7398203394405e-12,17
"0101111101110000",1.7398203394405e-12,16
"010111110111001",1.7398203394405e-12,15
"0101111101110101010",1.7398203394405e-12,19
"0101111101110101011",1.7398203394405e-12,19
"0101111101110101110000001000000",1.7398203394405e-12,31
"0101111101110101111000001000000",1.7398203394405e-12,31
"0101111101110101",1.7398203394405e-12,16
"010111110111011",1.7398203394405e-12,15
"010111110111100",1.7398203394405e-12,15
"01011111011111011111011111011111011111",1.7398203394405e-12,38
"010111110111111011",1.7398203394405e-12,18
"010111111000010",1.7398203394405e-12,15
"01011111100001111",1.7398203394405e-12,17
"010111111000100",1.7398203394405e-12,15
"01011111100100000",1.7398203394405e-12,17
"01011111100100100100",1.7398203394405e-12,20
"0101111110010101",1.7398203394405e-12,16
"010111111001100",1.7398203394405e-12,15
"010111111001110",1.7398203394405e-12,15
"0101111110011111",1.7398203394405e-12,16
"01011111101000000001010",1.7398203394405e-12,23
"01011111101000010",1.7398203394405e-12,17
"01011111101000100",1.7398203394405e-12,17
"0101111110101011",1.7398203394405e-12,16
"010111111010110",1.7398203394405e-12,15
"0101111110101111110101111011",1.7398203394405e-12,28
"0101111110101111110101111111",1.7398203394405e-12,28
"010111111011000",1.7398203394405e-12,15
"0101111110110101",1.7398203394405e-12,16
"010111111011010",1.7398203394405e-12,15
"0101111110110111",1.7398203394405e-12,16
"010111111011100",1.7398203394405e-12,15
"0101111110111010",1.7398203394405e-12,16
"01011111101110111011",1.7398203394405e-12,20
"01011111101110111",1.7398203394405e-12,17
"0101111110111011",1.7398203394405e-12,16
"01011111110000001000",1.7398203394405e-12,20
"01011111110000010",1.7398203394405e-12,17
"010111111100000",1.7398203394405e-12,15
"0101111111000010001",1.7398203394405e-12,19
"01011111110000100",1.7398203394405e-12,17
"01011111110001",1.7398203394405e-12,14
"01011111110010000",1.7398203394405e-12,17
"0101111111001001001",1.7398203394405e-12,19
"01011111110010010",1.7398203394405e-12,17
"010111111100100",1.7398203394405e-12,15
"01011111110100000",1.7398203394405e-12,17
"0101111111010010001",1.7398203394405e-12,19
"01011111110100110101",1.7398203394405e-12,20
"01011111110101011010000",1.7398203394405e-12,23
"01011111110101011011000",1.7398203394405e-12,23
"0101111111010111111",1.7398203394405e-12,19
"010111111101100",1.7398203394405e-12,15
"0101111111011010",1.7398203394405e-12,16
"01011111110110110101",1.7398203394405e-12,20
"01011111110110110",1.7398203394405e-12,17
"0101111111011101011101",1.7398203394405e-12,22
"0101111111011101110111",1.7398203394405e-12,22
"01011111110111011",1.7398203394405e-12,17
"010111111101110",1.7398203394405e-12,15
"01011111110111101",1.7398203394405e-12,17
"0101111111011110",1.7398203394405e-12,16
"01011111110111111",1.7398203394405e-12,17
"01011111111000000",1.7398203394405e-12,17
"01011111111000010",1.7398203394405e-12,17
"0101111111100001",1.7398203394405e-12,16
"010111111110011",1.7398203394405e-12,15
"01011111111010000",1.7398203394405e-12,17
"01011111111100000",1.7398203394405e-12,17
"0101111111110000",1.7398203394405e-12,16
"010111111111001",1.7398203394405e-12,15
"01011111111101010101010",1.7398203394405e-12,23
"0101111111110101010",1.7398203394405e-12,19
"01011111111101110110",1.7398203394405e-12,20
"0101111111110111",1.7398203394405e-12,16
"01011111111110000001",1.7398203394405e-12,20
"010111111111100",1.7398203394405e-12,15
"01011111111110100001",1.7398203394405e-12,20
"010111111111101010",1.7398203394405e-12,18
"010111111111101110",1.7398203394405e-12,18
"0101111111111011",1.7398203394405e-12,16
"0101111111111101011101",1.7398203394405e-12,22
"0101111111111110010",1.7398203394405e-12,19
"0101111111111110011",1.7398203394405e-12,19
"0101111111111111011111",1.7398203394405e-12,22
"0101111111111111111111",1.7398203394405e-12,22
"0110000000000000000000000000",1.7398203394405e-12,28
"0110000000000000000000000",1.7398203394405e-12,25
"0110000000000000000000",1.7398203394405e-12,22
"01100000000000000",1.7398203394405e-12,17
"01100000000000001",1.7398203394405e-12,17
"0110000000000001000",1.7398203394405e-12,19
"01100000000000011",1.7398203394405e-12,17
"011000000000001010",1.7398203394405e-12,18
"011000000000001110",1.7398203394405e-12,18
"0110000000000011",1.7398203394405e-12,16
"0110000000000100001000010000100",1.7398203394405e-12,31
"01100000000001000010000100",1.7398203394405e-12,26
"01100000000001001010",1.7398203394405e-12,20
"011000000000010",1.7398203394405e-12,15
"011000000000100000",1.7398203394405e-12,18
"0110000000001000100",1.7398203394405e-12,19
"0110000000001010",1.7398203394405e-12,16
"0110000000001011",1.7398203394405e-12,16
"011000000000101",1.7398203394405e-12,15
"011000000000111010110",1.7398203394405e-12,21
"0110000000001110",1.7398203394405e-12,16
"0110000000010000000000000000000000",1.7398203394405e-12,34
"0110000000010010",1.7398203394405e-12,16
"011000000001100110100",1.7398203394405e-12,21
"011000000001100111100",1.7398203394405e-12,21
"011000000001110000010",1.7398203394405e-12,21
"01100000000111001101101010110",1.7398203394405e-12,29
"011000000001111000010",1.7398203394405e-12,21
"01100000000111101101101010110",1.7398203394405e-12,29
"01100000001000001",1.7398203394405e-12,17
"0110000000100001000010000",1.7398203394405e-12,25
"011000000010001",1.7398203394405e-12,15
"01100000001001001010",1.7398203394405e-12,20
"01100000001001001",1.7398203394405e-12,17
"0110000000101010",1.7398203394405e-12,16
"01100000001011",1.7398203394405e-12,14
"01100000001101000",1.7398203394405e-12,17
"011000000011010",1.7398203394405e-12,15
"011000000011111",1.7398203394405e-12,15
"0110000001000000010010100",1.7398203394405e-12,25
"01100000010000001",1.7398203394405e-12,17
"0110000001000000",1.7398203394405e-12,16
"0110000001000001000",1.7398203394405e-12,19
"011000000100000",1.7398203394405e-12,15
"0110000001010101",1.7398203394405e-12,16
"0110000001011000011000100010100101",1.7398203394405e-12,34
"0110000001011000011001100010100101",1.7398203394405e-12,34
"011000000101100",1.7398203394405e-12,15
"011000000110010",1.7398203394405e-12,15
"0110000001110001000",1.7398203394405e-12,19
"011000000111000100100",1.7398203394405e-12,21
"011000000111001100100",1.7398203394405e-12,21
"011000000111001",1.7398203394405e-12,15
"011000000111010",1.7398203394405e-12,15
"0110000001110111",1.7398203394405e-12,16
"011000000111011",1.7398203394405e-12,15
"01100000011101",1.7398203394405e-12,14
"01100000011111000",1.7398203394405e-12,17
"01100000011111001",1.7398203394405e-12,17
"011000000111111",1.7398203394405e-12,15
"0110000010000010",1.7398203394405e-12,16
"01100000100001",1.7398203394405e-12,14
"01100000100111010101001",1.7398203394405e-12,23
"0110000010011101011",1.7398203394405e-12,19
"01100000101000000",1.7398203394405e-12,17
"0110000010100000101",1.7398203394405e-12,19
"01100000101000010",1.7398203394405e-12,17
"01100000101000",1.7398203394405e-12,14
"0110000010101000",1.7398203394405e-12,16
"011000001010100",1.7398203394405e-12,15
"01100000101010101",1.7398203394405e-12,17
"011000001011011011000100011",1.7398203394405e-12,27
"0110000010110",1.7398203394405e-12,13
"01100000101110001111",1.7398203394405e-12,20
"01100000101111010101001",1.7398203394405e-12,23
"0110000010111",1.7398203394405e-12,13
"01100000110000001000011000",1.7398203394405e-12,26
"011000001100001000",1.7398203394405e-12,18
"0110000011000010110",1.7398203394405e-12,19
"0110000011000010111",1.7398203394405e-12,19
"0110000011000010",1.7398203394405e-12,16
"0110000011000011",1.7398203394405e-12,16
"011000001100001",1.7398203394405e-12,15
"01100000110001100",1.7398203394405e-12,17
"01100000110001110",1.7398203394405e-12,17
